model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO2947,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.89,Military Forces of Cameroon (1982-),"On 7 February 2020, military forces raided the village of Noni (Bui, Nord-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO4144,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.82,Military Forces of Cameroon (1982-),"On 23 November 2020, the military forces raided Malale village, Muyuka subdivision (Fako, Sud-Ouest), killing 5 people and injuring 2 children."
llama3.2:3b,CAO13183,R,R,0.85,"[0.11, 0.01, 0.02, 0.03, 0.83, 0.01]",,0.75,Rioters (Cameroon),"On 20 March 2024, a mob beat suspected thieves in Guirbali neighborhood in Mora (Mora, Mayo-Sava, Extreme-Nord) after the thieves tried to steal a motorbike from a civilian private residence. There were no fatalities. The military forces intervened and arrested the suspected thieves."
llama3.2:3b,CAO13662,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.85,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 14 April 2024, state security forces, coded as the military forces from the Rapid Intervention, ambushed and clashed with Ambazonian Separatists from the SOCADEF faction in Mile 10 Ikiliwindi (Kumba 2, Meme, Sud-Ouest). A Separatist commander was killed. 2 Separatists and 2 soldiers were injured. The military forces displayed the corpse of the commander in Tombel town."
llama3.2:3b,CAO11233,S,S,0.85,[],,0.49,Military Forces of Cameroon (1982-),"On 17 December 2023, the military forces rounded up and detained around 30 commercial bike riders in Mundemba (Mundemba, Ndian, Sud-Ouest)."
llama3.2:3b,CAO8534,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.89,Unidentified Armed Group (Cameroon),"On 21 February 2024, an unidentified armed group clashed with Boko Haram (JAS) (likely) militants in Kouyape (Kolofata, Mayo-Sava, Extreme-Nord). The bodies of 3 militants were found by civilians. The exact circumstances of their death are unknown."
llama3.2:3b,CAO10306,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.03, 0.01]",,0.9,Military Forces of Cameroon (1982-),"On 30 April 2023, state security forces, coded as military forces, ambushed and killed three Ambazonian Separatists at Ebangabi (Manyu, Sud-Ouest) following a tip-off. The separatists were extorting money from civilians and assaulted an unspecified number of others before the security forces were alerted."
llama3.2:3b,CAO15096,B,S,0.92,"[0.01, 0.02, 0.03, 0.04, 0.05, 0.92]",,0.85,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 29 September 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants near the military post in Amchide (Kolofata, Mayo-Sava, Extreme-Nord), and repelled an attack from the militants. There were no fatalities. The military forces arrested 3 militants and recovered military equipment."
llama3.2:3b,CAO11750,S,S,0.81,"[0.07, 0.05, 0.02, 0.01, 0.04, 0.81]",,0.91,Military Forces of Cameroon (1982-),"Other: On 15 July 2023, state security forces (coded as military) fired gunshots to the air in Bambalang (Ngo-Ketunjia, Nord-Ouest). They also arrested one civilian whom they accused of being an Ambazonian Separatists from Bamunka."
llama3.2:3b,CAO12367,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.95,Ambazonian Separatists (Cameroon),"On 5 September 2023, Ambazonian Separatists abducted two civilians with their cars from Bamenda - Nkwen (Mezam, Nord-Ouest). No additional information."
llama3.2:3b,CAO14689,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.83,Military Forces of Cameroon (1982-),"On 4 July 2024, the security forces, coded as the military forces, arrested 23 men and 11 women from their private residences in Big Ngwandi (Konye, Meme, Sud-Ouest) during a cordon and search operation to dislodge Ambazonian Separatists in the area."
llama3.2:3b,CAO14799,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.04]",,0.79,Ambazonian Separatists (Cameroon),"On 12 July 2024, Ambazonian Separatists from the Bui Unity Warriors faction shot and killed 1 civilian in Jakiri (Jakiri, Bui, Nord-Ouest) after the Separatists had taken him out of his private residence. They accused him of collaborating with the security forces."
llama3.2:3b,CAO7763,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.0]",,0.86,Military Forces of Cameroon (1982-) Gendarmerie,"On 3 September 2023, the gendarmerie arrested a suspected former ISWAP or Boko Haram militant leader in Banki (Menoua, Ouest)."
llama3.2:3b,CAO13670,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.75,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 15 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and arrested 2 civilian from the road in Bonganjo (Buea, Fako, Sud-Ouest). There were no fatalities."
llama3.2:3b,CAO11445,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.8,Military Forces of Cameroon (1982-),"On 4 July 2023, state security forces, coded as military forces, on a foot patrol, shot at two civilians at Jinkfuin, coded to Kikfuini (Boyo, Nord-Ouest). One of the victims was killed, the other was arrested and taken to forces' base for questioning."
llama3.2:3b,CAO11435,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.88,Military Forces of Cameroon (1982-),"On 30 June 2023, government forces, coded as military forces, with the aid of a former Ambazonian Separatist, arrested about 100 civilians who were suspected to be separatists collaborators in Ikiliwindi Mile 10 (Meme, Sud-Ouest)."
llama3.2:3b,CAO6896,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.79,Unidentified Armed Group (Cameroon),"On 4 January 2023, an unidentified armed group attacked a teacher in Douala (Douala 1, Wouri, Littoral) leading to his death. He was returning home from his second job as a commercial bike rider when he was stabbed several times. The attackers looted his motorbike."
llama3.2:3b,CAO14814,V,R,0.85,"[0.01, 0.02, 0.03, 0.04, 0.85, 0.02]",,0.82,Military Forces of Cameroon (1982-) Gendarmerie,"On 8 July 2024, gendarmerie forces beat and injured 3 civilians who refused to follow the soldiers orders to cut down corn planted along the main road in Kakar (Ndu, Donga-Mantung, Nord-Ouest). The victims were among some 50 civilians who had been arrested from their private residences and forced to cutting down the corn plants. All the civilians were released after the work was completed."
llama3.2:3b,CAO13599,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.0]",,0.8,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 16 June 2024, Boko Haram (JAS) (likely) militants looted 4 cows and some small farm animals in Yabogo neighborhood in Amchide (Kolofata, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO8994,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.04]",,0.85,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists shot a civilian at his private residence in 3 Corners Ekombe, coded to Mbonge (Mbonge, Meme, Sud-Ouest). The victim who later died from bullet wounds while receiving treatment in the hospital was targeted for selling brewery products produced by brasserie."
llama3.2:3b,CAO11884,P,P,0.92,"[0.99, 0.01, 0.0, 0.98, 0.01, 0.01]",,0.87,Protesters (Cameroon),"On 27 September 2023, a group of businesswomen marched in the market square of Dumbo (Donga-Mantung, Nord-Ouest) to protest against the payment of council tax to a private individual."
llama3.2:3b,CAO7125,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.87,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: Around 24 February 2023, suspected Boko Haram (JAS) (likely) fighters looted and destroyed sorghum fields in Chakarmari, coded to Mora (Mora, Mayo-Sava, Extreme-Nord). They retreated toward Nigeria."
llama3.2:3b,CAO4891,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.88,Military Forces of Cameroon (1982-),"On 24 December 2020, the military forces opened fire on civilians in Owe village, Muyuka subdivision (Fako, Sud-Ouest). One civilian with a preexisting health condition died in the panic created by the attack."
llama3.2:3b,CAO8872,B,B,0.98,"[0.01, 0.98, 0.0, 0.0, 0.0, 0.01]",,0.91,Ambazonian Separatists (Cameroon),"On 10 September 2022, Ambazonian separatists fired shots at a transiting military convoy and engaged them in an armed clash in Ikiliwindi (Kumba 2, Meme, Sud-Ouest). No casualties were recorded."
llama3.2:3b,CAO7073,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.83,Military Forces of Cameroon (1982-) Gendarmerie,"On 23 February 2023, gendarmerie officers beat a journalist for Canal 2 television and his cameraman in Yaounde (Yaounde 1, Mfoundi, Centre) as they were covering the hearing of suspects arrested in the murder of journalist Martinez Zogo. The journalist and the cameraman were briefly arrested and held at the Military Court."
llama3.2:3b,CAO3384,B,B,0.98,"[0.02, 0.96, 0.01, 0.01, 0.0, 0.95]",,0.84,Military Forces of Cameroon (1982-),"On 14 June 2020, the military forces engaged in fire fights with Ambazonian separatists in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO11885,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.8,Military Forces of Cameroon (1982-),"On 27 September 2023, state forces, coded as military, physically assaulted several civilians (exact number unknown) after breaking into their houses in Nforya, coded to Bafut (Bafut, Mezam, Nord-Ouest), during an operation to locate Ambazonian Separatists. At least a woman and a man were severely injured. The man died while being rushed to the hospital."
llama3.2:3b,CAO15246,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.9,Military Forces of Cameroon (1982-),"Property destruction: On 7 August 2024, security forces, coded as the military forces, shot and damaged some 15 commercial motorbikes in Bamenda - Mankon (Bamenda 2, Mezam, Nord-Ouest) during a military operation following the Ambazonian Separatists' killing of 2 police officers on 7 August 2024 (coded as a separate event)."
llama3.2:3b,CAO12795,E,S,0.85,[],,0.66,Military Forces of Cameroon (1982-),"On 3 August 2021, military forces stormed the compound and arrested the family of the Commander of an armed group, popularly known as General No Pity, in Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest). This prompted him to issue a number of threats against military authorities if his family was not released within 48 hours."
llama3.2:3b,CAO8143,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.87,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 14 November 2023, the military forces (Rapid Intervention) ambushed Boko Haram (JAS) (likely) militants along the Limani - Goumbouldi road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). 2 militants were killed, the militants had approached an abandoned civilian truck near where the military forces were parked and the military recovered a weapon."
llama3.2:3b,CAO8784,B,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.01]",,0.95,Ambazonian Separatists (Cameroon),"On 10 May 2022, suspected Ambazonian Separatist fighters detonated a remote controlled IED targeting traveling military along the Bamenda-Belo road road, coded to Bamenda (Bamenda 1, Mezam, Nord-Ouest). 1 separatist was killed during clashes that followed the detonation. 2 civlians were also killed by stray bullets."
llama3.2:3b,CAO5467,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.83,Military Forces of Cameroon (1982-),"On 22 July 2021, Ambazonian separatists engaged in fire fights with the military forces in Muea town, Buea subdivision (Fako, Sud-Ouest). There were no fatalities."
llama3.2:3b,CAO4649,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.84,Ambazonian Separatists (Cameroon),"On 3 December 2020, the Ambazonian separatists attacked the military forces as they were conducting arrests on the road from Bova to Munyenge towns (Fako, Sud-Ouest). One separatist was killed."
llama3.2:3b,CAO10750,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.86,Military Forces of Cameroon (1982-),"On 3 June 2023, state security forces (coded as military) shot and killed two male civilians in Bambui (Mezam, Nord-Ouest). They were suspected to be Ambazonian Separatists."
llama3.2:3b,CAO14480,R,R,0.85,"[0.09, 0.02, 0.01, 0.03, 0.85, 0.01]",,0.78,Rioters (Cameroon),"On 4 June 2024, 3 civilians (1 man and 2 women) with blunt weapons beat and injured a Fulani civilian on Kibinchi farmland in Dumbo (Misaje, Donga-Mantung, Nord-Ouest) accusing him of allowing his cows to destroy their crops."
llama3.2:3b,CAO8959,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.85,Military Forces of Cameroon (1982-),"On 31 July 2022, the military forces killed 2 suspected Ambazonian Separatist fighters in Bambui (Tubah, Mezam, Nord-Ouest). Their dead bodies were paraded before being placed at Four Corners Bambui for public viewing. The military had arrested 3 suspected separatists and several civilians during a funeral ceremony. The third suspect was held in custody."
llama3.2:3b,CAO10593,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.92,Ambazonian Separatists (Cameroon),"On 7 May 2023, Ambazonian Separatists from the Bui Warriors engaged in an armed confrontation with state security forces (coded as military) around the Kumbo Central prison in Tobin (Bui, Nord-Ouest). During the attack, the Separatists fired 2 RPGs. Casualties unknown."
llama3.2:3b,CAO7083,B,B,0.98,"[0.01, 0.98, 0.001, 0.0001, 0.0002, 0.0003]",,0.87,MNJTF: Multinational Joint Task Force,"On 14 February 2023, FMM soldiers ambushed suspected Boko Haram (JAS) (likely) fighters along the Double-Mbirche road, coded to Double-Alagarno (Mora, Mayo-Sava, Extreme-Nord). 6 fighters were killed, weapons and ammunition recovered."
llama3.2:3b,CAO6523,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 12 September 2022, Boko Haram (JAS) fighters ambushed the Cameroonian military forces on the Limani - Mora Road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). Unknown fatalities or injuries but 4 motorbikes, mobile phones and a luggage were stolen by the assailants."
llama3.2:3b,CAO5032,B,B,0.98,"[0.01, 0.98, 0.001, 0.0001, 0.0002, 0.0003]",,0.9,Military Forces of Cameroon (1982-),"On 10 February 2021, the military forces repelled an incursion of Ambazonian separatists in Meanja water tank neighborhood of Muyuka town (Fako, Sud-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO8785,V,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.01]",,0.95,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists molested the driver of a truck after they fired shots at the tires of the heavy duty truck, rendering it immobile at an informal vehicular checkpoint in Sirngwa, coded to Ndu (Ndu, Donga-Mantung, Nord-Ouest). The victim was accused of transporting timber to the western region. The fighters retreated when military forces approached the location upon hearing the sound of the gunshots."
llama3.2:3b,CAO14947,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.96,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 18 September 2024, the military forces from the Rapid Intervention clashed with Ambazonian Separatists in Tan (Jakiri, Bui, Nord-Ouest) during a military operation targeting a key Separatist commander in the area. 1 Separatist commander was killed. The military forces recovered weapons and other supplies."
llama3.2:3b,CAO10555,B,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.03, 0.01]",,0.92,Ambazonian Separatists (Cameroon),"On 16 October 2022, Ambazonian Separatists captured and assaulted a fighter from a rival faction in Bakebe (Mamfe, Manyu, Sud-Ouest) whom they accused of harassing civilians. No further information."
llama3.2:3b,CAO10263,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.83,Military Forces of Cameroon (1982-),"Property destruction: On 20 October 2022, military forces, during a raid, set ablaze the house of an Ambazonian Separatist in Mulung quarter in Awing (Mezam, Nord-Ouest). Several persons were arrested by the military forces and had to pay an amount of 50000frs each before being released."
llama3.2:3b,CAO14631,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.91,Military Forces of Cameroon (1982-),"Other: On 21 August 2024, the military forces fired several warning shots at an unidentified armed group near the army post in Hile Alifa (Hile-Alifa, Logone-et-Chari, Extreme-Nord). There were no clashes. There were no fatalities."
llama3.2:3b,CAO13551,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 14 June 2024, 11 members of Boko Haram (JAS) (likely) militants surrendered to the military forces in Madakar (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord)."
llama3.2:3b,CAO11021,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.89,Ambazonian Separatists (Cameroon),"On 12 December 2023, Ambazonian Separatists attacked military convoy on transit in Ibal (Oku, Bui, Nord-Ouest), resulting in a gun exchange that lasted for about an hour until they retreated. No casualties."
llama3.2:3b,CAO13869,R,R,0.72,"[0.11, 0.01, 0.02, 0.03, 0.83, 0.01]",,0.83,Rioters (Cameroon),"Around 29 June 2024 (as reported), youth from Ndoumba Kanda clashed with Belabo youths, coded to Belabo (Belabo, Lom-et-Djerem, Est) during a wake for unknown reasons. Casualties unknown."
llama3.2:3b,CAO10551,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.9,Military Forces of Cameroon (1982-),"On 15 September 2022, state security forces, coded as military, clashed with Ambazonian Separatists around Kosala and Fiango, coded to Fiango (Meme, Sud-Ouest). Casualties unknown."
