model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,CAO9917,B,B,0.2046368569135666,"[0.2046368569135666, 0.1772415190935135, 0.14087584614753723, 0.1652234047651291, 0.1497185379266739, 0.16230376064777374]","On 10 December 2022, military forces shot and wounded an Ambazonian Separatist when they raided Nsih-O-Do, coded to Ndu (Donga-Mantung, Nord-Ouest). The house which the Separatists who escaped was found in was set ablaze by the soldiers.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO13027,B,E,0.20541751384735107,"[0.19193436205387115, 0.20541751384735107, 0.16399867832660675, 0.13558605313301086, 0.1624545156955719, 0.14060890674591064]","On 15 April 2024, Boko Haram (JAS) (likely) militants ambushed and clashed with a soldier along the Manawatchi - Double road, coded to Manawatchi (Mora, Mayo-Sava, Extreme-Nord). 1 soldier was killed. No information on the injuries. The militants stole his motorbike and weapon.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO10872,V,V,0.19860723614692688,"[0.17764751613140106, 0.1751875877380371, 0.12324456870555878, 0.1935710608959198, 0.13174203038215637, 0.19860723614692688]","On 4 February 2024, Ambazonian Separatists stormed a healthcare facility and abducted an unknown number of healthcare workers, including two INGO staff members who were on duty, in Bamali (Ndop, Ngo-Ketunjia, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO4499,B,E,0.2030654102563858,"[0.17872878909111023, 0.2030654102563858, 0.1762368381023407, 0.15551915764808655, 0.15227025747299194, 0.1341795027256012]","On 25 March 2021, the army's rapid intervention battalion repelled an attack of Boko Haram fighters in Gouzang village, assumedly in Extreme-Nord, around Maroua, Maroua 2 (Diamare, Extreme-Nord). Three assailants were killed.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion
conflibert_finetuned_fewshot_v1,CAO13648,V,E,0.21421073377132416,"[0.19356994330883026, 0.21421073377132416, 0.15563608705997467, 0.1444917768239975, 0.14191019535064697, 0.15018124878406525]","On 13 April 2024, a Ambazonian Separatist beat and killed a civilian at his residence in Mbiim (Noni, Bui, Nord-Ouest). The reason for the attack is unknown.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO14854,S,V,0.1930619180202484,"[0.18670733273029327, 0.16135616600513458, 0.1330285668373108, 0.1852920949459076, 0.14055393636226654, 0.1930619180202484]","Other: On 7 July 2024, a mixed contingent of security forces from the Rapid Intervention and the gendarmerie forces fired warning shots in Tabenken (Nkambe, Donga-Mantung, Nord-Ouest) during an operation to track down Ambazonian Separatists who had passed through the area.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion
conflibert_finetuned_fewshot_v1,CAO10360,S,R,0.2764371335506439,"[0.1606399565935135, 0.09164868295192719, 0.12189847230911255, 0.2764371335506439, 0.1220930889248848, 0.22728268802165985]","Property destruction: On 18 April 2023, Ambazonian Separatists from the Restoration Forces burned a heavy duty truck which was transporting palm fruits in Lipenja Village (Ndian, Sud-Ouest). This was meant to enforce their ban on PAMOL activities.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO15362,V,B,0.20595358312129974,"[0.20595358312129974, 0.18680399656295776, 0.14614489674568176, 0.15016034245491028, 0.15537486970424652, 0.1555623561143875]","On 22 August 2024, an unidentified armed group on motorbikes set a leisure spot on fire, coded as an attack in Missellele (Tiko, Fako, Sud-Ouest) for an unknown reason. The flames from the fire injured 2 men and 1 woman.",0.001,Unidentified Armed Group (Cameroon)
conflibert_finetuned_fewshot_v1,CAO3207,B,B,0.1929367333650589,"[0.1929367333650589, 0.18343253433704376, 0.14430446922779083, 0.17078828811645508, 0.14442278444766998, 0.16411513090133667]","On 23 April 2020, the military forces reportedly killed one suspected Ambazonian separatist during a clash in Bamessing village, Ndop subdivision (Ngo-ketunjia, Nord-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO4982,B,B,0.1944492906332016,"[0.1944492906332016, 0.17551347613334656, 0.14430835843086243, 0.17203021049499512, 0.14962613582611084, 0.16407258808612823]","On 26 January 2021, the military forces attacked an Ambazonian separatists camp in Kepelle neighborhood of Tali 2 village, around Tinto village, Upper Bayang subdivision (Manyu, Sud-Ouest), resulting in one fighter getting killed.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10174,B,E,0.1973474621772766,"[0.17555025219917297, 0.1973474621772766, 0.17782528698444366, 0.15703466534614563, 0.15016482770442963, 0.14207755029201508]","On 27 January 2023, Ambazonian Separatists from the Bui Unity Warriors faction attacked a state security forces convoy (coded as military) in Wainamah (Bui, Nord-Ouest), leading to an exchange of fire. No casualties.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO15467,V,R,0.2077975571155548,"[0.1967015564441681, 0.15453802049160004, 0.11730892956256866, 0.2077975571155548, 0.13808102905750275, 0.18557287752628326]","On 2 September 2024, Ambazonian Separatists from the SOCADEF faction shot and killed 3 women on their farmland in Kosala 5 in Kumba (Kumba 1, Meme, Sud-Ouest), for violating Separatists-imposed Monday lockdown restrictions.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO14692,V,E,0.21147017180919647,"[0.19340349733829498, 0.21147017180919647, 0.16452538967132568, 0.14654403924942017, 0.1525517851114273, 0.13150514662265778]","On 4 July 2024, Ambazonian Separatists shot and injured a Fulani pastoralist along a secondary road in Oshie (Njikwa, Momo, Nord-Ouest). The Separatists killed two of his cows. The reason for the attack is not known.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO4929,B,E,0.18912650644779205,"[0.18760846555233002, 0.18912650644779205, 0.16229580342769623, 0.16424885392189026, 0.1483088582754135, 0.14841149747371674]","On 28 October 2020, the military forces attacked an Ambazonian separatists' Red Dragons faction camp in Menji town (Lebialem, Sud-Ouest). One soldier, and one separatist fighter were killed.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO4539,B,B,0.19752667844295502,"[0.19752667844295502, 0.19592522084712982, 0.15169212222099304, 0.15380476415157318, 0.15146127343177795, 0.14958998560905457]","On 11 April 2021, the military forces killed a Boko Haram fighter in Kolofata town (Mayo-Sava, Extreme-Nord).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO5581,S,R,0.19762855768203735,"[0.18873462080955505, 0.16720087826251984, 0.13336442410945892, 0.19762855768203735, 0.14437705278396606, 0.16869454085826874]","On 14 October 2021, the security forces (assumed Police Forces) arrested 'hundreds' of civilians during a raid in Nkozoa neighborhood of Yaounde city, Yaounde 1 subdivision (Mfoundi, Centre) for an unspecified reason.",0.001,Police Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO9208,B,E,0.20843829214572906,"[0.18126779794692993, 0.20843829214572906, 0.17545203864574432, 0.15185633301734924, 0.15008623898029327, 0.13289931416511536]","On 25 February 2023, State security forces, coded as military forces ambushed Ambazonian Separatists at an illegal checkpoint in Ibal (Oku, Bui, Nord-Ouest). There were no fatalities. 1 Separatists was injured.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO11747,S,R,0.25395163893699646,"[0.16364619135856628, 0.10772953182458878, 0.12856106460094452, 0.25395163893699646, 0.1222814992070198, 0.22383010387420654]","Looting: On 14 July 2023, Ambazonian Separatists from SOCADEF extorted an unspecified amount of money from a truck transporting cocoa along the Kumba - Mamfe road in Kokaka (Meme, Sud-Ouest) under unclear circumstances.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO3090,B,R,0.22686423361301422,"[0.1981397122144699, 0.14126542210578918, 0.13015010952949524, 0.22686423361301422, 0.14352712035179138, 0.16005344688892365]","On 12 March 2020, two groups of Ambazonian separatists clashed in their camp in Vikovi village, near Kikaikom, in Kumbo subdivision (Bui, Nord-Ouest), resulting in 5 deaths.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO15901,S,B,0.1944783627986908,"[0.1944783627986908, 0.1677575707435608, 0.12722891569137573, 0.18950843811035156, 0.1418953537940979, 0.1791314035654068]","On 14 October 2024, security forces, coded as military forces, arrested 23 men and 12 women from their private residences in Butu (Konye, Meme, Sud-Ouest), during an operation to dislodge Separatists at their hideouts.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10213,B,E,0.2309906929731369,"[0.17402367293834686, 0.2309906929731369, 0.18387487530708313, 0.1219586655497551, 0.1480952352285385, 0.1410568654537201]","On 23 January 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Bamunka (Ngo-Ketunjia, Nord-Ouest). Casualties unknown.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO5866,V,B,0.20296163856983185,"[0.20296163856983185, 0.1978723257780075, 0.14459112286567688, 0.16134150326251984, 0.14506210386753082, 0.14817127585411072]","On 9 February 2022, Boko Haram (JAS) (likely) militants stormed Kaliari village near Mozogo (Mayo-Moskota, Mayo-Tsanaga), causing the killing of one resident, the injury of another in the neck with a knife, and the kidnapping of a ten-year-old kid.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO4316,V,R,0.20520323514938354,"[0.1885911375284195, 0.16707515716552734, 0.12399422377347946, 0.20520323514938354, 0.14014539122581482, 0.17499080300331116]","On 28 January 2021, Ambazonian separatists kidnapped 10 students from a school in Oku village, Belo subdivision (Boyo, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO6598,S,B,0.2044689804315567,"[0.2044689804315567, 0.16946597397327423, 0.130708247423172, 0.1756252646446228, 0.1533079743385315, 0.16642357409000397]","On 3 September 2022, 2 suspected Boko Haram (JAS) (likely) fighters surrendered to the members of the vigilance committee in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord). They were taken to the traditional chieftaincy of Kolofata.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO6735,S,R,0.2076217532157898,"[0.1918126493692398, 0.1362602561712265, 0.14076033234596252, 0.2076217532157898, 0.13490010797977448, 0.18864496052265167]","Looting: Around 17 November 2022, Boko Haram (JAS) stole a herd of cattle from Amchide (Kolofata, Mayo-Sava, Extreme-Nord). The Cameroonian military forces recovered the herd the next day.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO5477,S,V,0.2299969494342804,"[0.17816223204135895, 0.13110601902008057, 0.13402393460273743, 0.19946861267089844, 0.12724217772483826, 0.2299969494342804]","Other: On 8 August 2021, Ambazonian separatists blocked the road to Bambili town, Tubah subdivision (Mezam, Nord-Ouest) and fired gunshots in the air.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO13460,V,E,0.19580242037773132,"[0.19394180178642273, 0.19580242037773132, 0.12143677473068237, 0.14648780226707458, 0.16136157512664795, 0.18096961081027985]","Around 16 May 2024 (as reported), Boko Haram (JAS) (likely) militants abducted 2 children aged 7 and 8 years old in dingling, coded to Mokolo (Mokolo, Mayo-Tsanaga, Extreme-Nord). The militants looted food items, livestock, clothing, small wagons and other civilian items.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO3358,P,R,0.2554101049900055,"[0.19598408043384552, 0.12524963915348053, 0.1286468356847763, 0.2554101049900055, 0.13644152879714966, 0.1582678109407425]","On 9 June 2020, residents blocked the road in Nkambe town (Donga-Mantung, Nord-Ouest) as they demonstrated against the transfer of alleged Ambazonian collaborators to Bamenda. The demonstrators also demanded the departure of the local gendarmerie post commander.",0.001,Protesters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO15492,B,E,0.19947518408298492,"[0.1992911696434021, 0.19947518408298492, 0.1490044891834259, 0.1561795473098755, 0.14805054664611816, 0.1479990929365158]","On 31 August 2024, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with traveling military forces at a checkpoint in Owe (Muyuka, Fako, Sud-Ouest). 2 Separatists were killed and 1 sustained life-threatening injuries.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10281,V,B,0.20076030492782593,"[0.20076030492782593, 0.1879144161939621, 0.1497088372707367, 0.16102224588394165, 0.14832790195941925, 0.1522662490606308]","On 11 December 2022, an Ambazonian Separatist accidentally discharged a bullet which hit and killed a nursing mother as she was returning home from church in Nsoh, Bafut commune, coded to Bafut (Mezam, Nord-Ouest). The bullet also left her baby with minor injuries.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO3236,P,R,0.3020314872264862,"[0.1712399125099182, 0.10197854787111282, 0.11471745371818542, 0.3020314872264862, 0.1425853669643402, 0.1674472689628601]","On 1 May 2020, taxi bike riders demonstrated in Bamenda town (Mezam, Nord-Ouest) to denounce poor treatment by the city's security forces.",0.001,Protesters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8729,V,E,0.1977108269929886,"[0.18982663750648499, 0.1977108269929886, 0.16711954772472382, 0.15376755595207214, 0.15239766240119934, 0.13917775452136993]","On 10 February 2024, Ambazonian Separatists from the Fako Mountain Lions faction fired several shots as a warning to enforce the Separatist-imposed lockdown in Bokova (Buea, Fako, Sud-Ouest) against the Youth Day celebration. There were no fatalities.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10585,S,R,0.272724986076355,"[0.1648906171321869, 0.09723933786153793, 0.13319523632526398, 0.272724986076355, 0.1229647845029831, 0.20898514986038208]","Looting: On 6 May 2023, Ambazonian Separatists extorted money from civilians at an informal vehicular checkpoint in Njenka (Ngo-Ketunjia, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO12450,V,B,0.2001698613166809,"[0.2001698613166809, 0.1914871633052826, 0.14784549176692963, 0.16030116379261017, 0.14548128843307495, 0.1547151654958725]","On 26 July 2023, Ambazonian Separatists shot and killed a civilian in Mezam department, coded to Bamenda (Mezam, Nord-Ouest), after getting in an argument with him. They let another man go who was with the victim after seizing his phone and an unknown amount of money.",0.001,Ambazonian Separatists (Cameroon)
