model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
olmo2:7b,NIG35857,V,V,0.99,"{""V"": 0.99, ""B"": 0, ""E"": 0, ""P"": 0, ""R"": 0, ""S"": 0}",,0.92,Fulani Ethnic Militia (Nigeria),"On 4 April 2024, suspected armed Fulani pastoralists attacked Agojeju-Odo (Omala, Kogi) and Abejukolo, coded separately. They killed between 19 and 34 people in the two villages. The attack was suspected to have been provoked by a conflict between a farmer and a Fulani herder who was alleged to have fed his cattle with the farmer's yam tubers. It was also alleged that the community came under attack for supporting the Agatu against a militia group in the neighboring Benue state. The attackers surrounded the village and opened fire on the residents. They burned houses and destroyed farms and other property. Nineteen fatalities split across two events coded as 10."
olmo2:7b,NIG24691,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.96,Military Forces of Nigeria (2015-2023),"Around 29 April 2022 (as reported), Nigerian troops on a clearance operation clashed with ISWAP/ Boko Haram militants and cleared their hideouts at Dipchari (Bama, Borno), as well as Dar el Jamal, Gargash, Jeree, Kote, Bula Musaye, Bula Moruye, Bula Dalo, Landarari, Boroshem, Yamut, and Bomari [coded separately]. Scores of militants were killed; over 500 women, children and abductees were rescued. 20 fatalities split across 6 events coded as 3."
olmo2:7b,NIG37782,B,R,0.8,"{""R"": 0.8}",,0.47,Unidentified Armed Group (Nigeria),"On 23 July 2024, an unidentified armed group waylaid the NSCDC, killing one and injuring others at Araromi-Owu (Aiyedade, Osun). The security operatives were deployed to the community to douse tension over the chieftaincy tussle in the town. Between 2-5 people were killed in the crisis, while cars, houses, and other property were razed."
olmo2:7b,NIG21087,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.94,Military Forces of Nigeria (2015-2023),"On 18 June 2021, Nigerian military troops clashed with a Kebbi communal militia at Sombo community in Kebbi State (location coded to Birnin Kebbi) and rescued two kidnapped staff and five female students earlier abducted. Military troops also recovered 800 cattle rustled by the militiamen."
olmo2:7b,NIG31850,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.07,Police Forces of Nigeria (2023-),"On 2 July 2023, a policeman shot an artisan a few steps away from his house at Oregun (Epe, Lagos). The victim's family members rushed him to the nearby before the policeman came, threatened them with a gun and took the victim in his bus and went away. The victim was found dead later."
olmo2:7b,NIG35444,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.96,Military Forces of Nigeria (2023-),"On 6 March 2024, the Nigerian military, the Police, and the Protection Corps engaged a Zamfara militia in a firefight in Kaura Namoda (Kaura Namoda, Zamfara). The militia invaded the community at night, and the security forces confronted them for hours. The clash triggered a mass exodus of residents from the community. There were no fatalities."
olmo2:7b,NIG16543,V,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.94,Alla Communal Militia (Nigeria),"On 11 March 2020, militias from Alla attacked Egba in the Agatu LGA (Benue) over the ownership of a fish pond in the community. 5 people were killed."
olmo2:7b,NIG31593,E,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.93,Military Forces of Nigeria (2023-),"On 4 June 2023, the air component of Operation Hadarin Daji conducted an airstrike which was targeted at a Katsina militia in Jibia LGA (Katsina). Several militiamen were killed, unknown fatalities coded as 3."
olmo2:7b,NIG35617,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.94,Military Forces of Nigeria (2023-),"On 15 March 2024, Nigerian troops raided the hideout of a Katsina militia and engaged them in an armed clash at Dutsen Kura in Batsari LGA (Batsari, Katsina). Two militia members were killed, one 81mm mortar bomb among other items were recovered by the troops."
olmo2:7b,NIG33708,B,B,0.95,"{""B"": 0.9, ""E"": 0.05, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,0.94,Military Forces of Nigeria (2023-),"On 7 November 2023, the Nigerian military opened fire at the ISWAP / Boko Haram position after sighting the militiamen around the Kuranabasa Mountain axis, Gwoza (Gwoza, Borno). There were no fatalities."
olmo2:7b,NIG21041,P,P,0.9,"{""P"": 0.8, ""R"": 0.2}",,0.58,Protesters (Nigeria),"On 12 June 2021, youth demonstrators under the aegis of Coalition of Civil Societies staged a protest in Oshogbo (Osogbo LGA, Osun) against insecurity and bad governance."
olmo2:7b,NIG26184,S,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.0}",,0.94,Unidentified Armed Group (Nigeria),"Movement of forces: Around 18 August 2022 (as reported), a militia from a neighboring state were moving in their hundreds to Illela LGA (Sokoto), Silame, Gudu, Tangaza, Gwadabawa, Binji and Gada [coded separately]."
olmo2:7b,NIG18129,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.06,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 6 September 2020, Boko Haram militants raided the village of Kurmari and another village near Maiduguri (Maiduguri LGA, Borno), killing 8 residents."
olmo2:7b,NIG20106,E,E,0.8,"{""E"": 0.7, ""P"": 0.1, ""R"": 0.05, ""S"": 0.05}",,1.16,Islamic State West Africa Province (ISWAP) - Lake Chad Faction,"On 12 March 2021, ISWAP launched an IED-attack against CJTF members at Sandia near Damboa (Damboa LGA, Borno), killing and wounding a number of local militiamen. Unknown fatalities coded as 3."
olmo2:7b,NIG16284,S,E,0.8,"{""E"": 0.7, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.82,Military Forces of Nigeria (2015-2023),"Around 6 February 2020, Nigerian Armed Forces discovered and detonated IEDs assumed to have been planted by ISWAP along the Dikwa - Marte road (Dikwa, Borno),"
olmo2:7b,NIG29648,S,R,0.8,"{""R"": 0.9, ""S"": 0.1}",,0.58,Unidentified Armed Group (Nigeria),"Looting: Around 9 October 2022, an unidentified armed group looted residents in Kardarko, coded tto Makurdi (Makurdi, Benue) stealing property. Many residents fled for safety to nearby villages."
olmo2:7b,NIG35211,V,V,0.95,"{""V"": 0.95, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.06,Katsina Communal Militia (Nigeria),"On 17 February 2024, a Katsina militia shot and killed two people and injured four others in Nahuta village (Batsari, Katsina). They abducted an unspecified number of people."
olmo2:7b,NIG20519,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.7,Protesters (Nigeria),"On 22 April 2021, the Osun Chapter of the Nigerian Bar Association with the Judiciary Staff Union of Nigeria staged protest marches on major roads and at the Governor's Office in Oshogbo (Osogbo LGA, Ogun) to demand for the autonomy of the judiciary and legislature."
olmo2:7b,NIG21933,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.95,Police Forces of Nigeria (2015-2023),"On 11 September 2021, police forces of Nigeria engaged IPOB militants in an armed clash in Amaifeke (Orlu, Imo) coded to Amike; three militants were killed, two were arrested and an unspecified number escaped with gunshot wounds."
olmo2:7b,NIG33848,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.07,Islamic State West Africa Province (ISWAP),"On 16 November 2023, ISWAP claimed to have killed three people when raiding a Christian community near Chibok (Chibok, Bornu). The militia also claimed to have burned the house of the village leader, a church, and other property. They seized a vehicle and a motorbike."
olmo2:7b,NIG32194,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.7,Protesters (Nigeria),"On 1 August 2023, medical doctors from the Cross River state chapter of the NMA protested and marched across the streets of Calabar (Calabar Municipal, Cross River) to demand for the unconditional release of their colleague who was abducted three weeks ago [coded separately]."
olmo2:7b,NIG34961,V,P,0.85,"{""P"": 0.85, ""R"": 0.05, ""S"": 0.05}",,0.71,Unidentified Armed Group (Nigeria),"Around 9 February 2024 (as reported), an unidentified armed group abducted two people from Tudun Wada (Michika, Adamawa). The police, in collaboration with the Nigerian military, arrested the suspect on 8 February 2024."
olmo2:7b,NIG34301,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.0}",,1.08,Unidentified Armed Group (Nigeria),"On 27 December 2023, the Kaduna militia shot and killed two villagers in Fina village, under Gwada ward, Igabi LGA, coded to Igabi (Igabi, Kaduna). They abducted seven villagers and wounded three others, who were later taken to the hospital for treatment. The militia went away with several motorcycles."
olmo2:7b,NIG17981,B,B,0.95,"{""B"": 0.9, ""E"": 0.05, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,0.95,Military Forces of Nigeria (2015-2023),"Around 20 August 2020 (as reported), Nigerian forces clashed with Boko Haram elements at Wagga Mangoro, Wagga Lawal and along the Pulka-Firgi-Banki Junction in Gwoza (Gwoza LGA, Borno). State forces killed one militant at Pulka-Firgi-Banki Junction and recovered weapons, grenades, and IED materials."
olmo2:7b,NIG25052,B,R,0.8,"{""R"": 1.0, ""S"": 0.0}",,0.58,Unidentified Armed Group (Nigeria),"On 2 June 2022, armed individuals attacked and killed two policemen at Mkpanpu village, coded to Enugu-Ezike (Igbo Eze North, Enugu). The policemen were guarding the mechanic workshop of a private transport firm, their rifles were stolen by the assailants."
olmo2:7b,NIG38379,V,V,0.95,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.0}",,1.06,Plateau Communal Militia (Nigeria),"On 3 September 2024, a Plateau militia attacked and killed seven people in Kwatas (Bokkos, Plateau) and Daffo communities, coded separately. Seven fatalities shared across the two events; four fatalities coded."
olmo2:7b,NIG26441,S,E,0.8,"{""E"": 0.7, ""P"": 0.1, ""R"": 0.05, ""S"": 0.05}",,0.81,Police Forces of Nigeria (2015-2023),"Weapons seizure: Around 25 September 2022 (as reported), the police operatives of Ikorodu division intercepted two commercial buses loaded with live cartridges, three dismantled motorcycles and some personal effects at Poromope estate (Ikorodu, Lagos). Two persons who were on their way to Katsina state were arrested."
olmo2:7b,NIG36632,V,V,0.95,"{""V"": 0.85, ""B"": 0.05, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.0}",,1.07,Zamfara Communal Militia (Nigeria),"On 28 April 2024, a Zamfara militia attacked and killed three people in Tukurawa village, coded to Dumfawa (Zurmi, Zamfara). They chose Tukurawa after they were repelled in Daura market, coded separately."
olmo2:7b,NIG30380,V,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.58,Unidentified Cult Militia (Nigeria),"Around 8 September 2021 (week of), an unidentified cult militia shot and killed a youth at Iloro quarters, Owo (Owo, Ondo), in a mistaken identity. He was mistaken for a member of a rival cut militia and shot dead. The killing provoked a protest in the community. 1 fatality was reported."
olmo2:7b,NIG36225,V,P,0.8,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.7,Police Forces of Nigeria (2015-2023),"On 24 August 2021, police attacked a man in Amagu (Abakaliki, Ebonyi). He was killed in police custody after he had been arrested. The victim was to return to South Africa after visiting family in Nigeria. He was arrested in Orie-Nempi Market."
olmo2:7b,NIG25747,S,E,0.9,"{""E"": 0.8, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.82,Police Forces of Nigeria (2015-2023),"Defusal: On 26 July 2022, the bomb disposal unit of the police force defused a bomb which was dropped by an unidentified in the premises of the Kogi state ministry of local government and chieftaincy affairs in Lokoja (Lokoja, Kogi). The defusal led to an explosion which was contained."
olmo2:7b,NIG37625,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.03, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.06,Tiv Ethnic Militia (Nigeria),"On 12 July 2024, suspected Tiv Militia gang-raped a pregnant woman while working on her farm at Kadiri (Kokona, Nassarawa). Another man was stabbed and wounded on the farm. The pregnant woman later died in the hospital. The Alago youths retaliated and killed two Tiv men who had come to make peace with them, coded separately."
olmo2:7b,NIG32236,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.7,Protesters (Nigeria),"On 4 August 2023, staff of the Nigeria Upstream Petroleum Regulatory Commission NUPRC and members of PENGASSAN protested at NUPRC office in Port Harcourt (Port Harcourt, Rivers) against the commission's CEO who they accused of fraud and abuse of office."
olmo2:7b,NIG19145,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.0}",,0.94,Amotekun Corps,"On 9 December 2020, Amotekun Corps operatives clashed with Fulani pastoralists in Osi Community (Akure North LGA, Ondo) after receiving a distress call from farmers about pastoralists' activities in the area. One suspect arrested. No reported fatalities."
olmo2:7b,NIG22210,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.94,Police Forces of Nigeria (2015-2023),"On 6 October 2021, police forces clashed with IPOB militants in Umuakanu (Ehime Mbano, Imo), code as Umueze. One IPOB militant was killed."
olmo2:7b,NIG17750,V,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.58,Police Forces of Nigeria (2015-2023),"On 23 July 2020, Police officers fired gunshots at a team of mobile judges in Abuja (Abuja LGA, FCT), after being fined for violating coronavirus regulations."
olmo2:7b,NIG35731,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.95,Police Forces of Nigeria (2023-),"On 27 March 2024, police forces acting on intelligence raided the hideout of a Benue militia and engaged them in an armed clash at De-Mtsa village, coded to Katsina-Ala (Katsina Ala, Benue). Two of the militia members were killed, one was arrested and others fled with bullet wounds, a rifle, magazines, assorted ammunition, camouflage uniforms and phones were recovered by the police."
olmo2:7b,NIG33239,S,S,0.9,"{""V"": 0.0, ""B"": 0.2, ""E"": 0.1, ""P"": 0.0, ""R"": 0.0, ""S"": 0.7}",,1.07,Military Forces of Nigeria (2023-),"Non-violent activity: On 14 October 2023, troops of sector 5 of Operation Safe Haven recovered 80 rustled sheep that were abandoned by an unidentified armed group who fled after sighting troops stationed at Takai in Bokkos (Plateau)."
olmo2:7b,NIG19837,B,B,0.95,"{""B"": 0.9, ""E"": 0.05, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,0.93,Military Forces of Nigeria (2015-2023),"On 16 February 2021, ISWAP fighters clashed with Nigerian military troops at Bindiri in Borno State, killing four soldiers and injuring others."
olmo2:7b,NIG24514,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,1.37,Military Forces of Nigeria (2015-2023),"Around 14 April 2022 (between 11 - 16 April), Nigerian forces, the MNJTF and Civilian JTF carried out air and land operations against ISWAP/ Boko Haram camps across several locations, including Arege (Abadan, Borno), Marte, Guzamala, Gwoza and Ngala LGAs (coded separately). Major fabrication workshops of the militants were raided. An unspecified number of abductees, most of whom were women and children, were rescued. Scores to hundreds of militants, including 10 commanders, were killed across different locations. 20 fatalities split across ten events, coded as 2 for this event."
olmo2:7b,NIG35340,R,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.71,Rioters (Nigeria),"On 1 March 2024, Wurna residents set bonfires and blocked the Katsina-Dutsinma highway in Wurma (Kurfi, Katsina) over the incessant attacks by Katsina militia on their community. The demonstration left commuters stranded and forced them to take alternate routes."
olmo2:7b,NIG20825,B,B,0.8,"{""B"": 0.7, ""E"": 0.05, ""P"": 0.02, ""R"": 0.05, ""S"": 0.01}",,0.94,Police Forces of Nigeria (2015-2023),"Around 26 May 2021 (as reported), Nigerian police operatives clashed with a Katsina communal militia at Kafur, Danja, Dutsinma, Safana, Batsari and Funtua Local Government Areas in Katsina State, killing five militiamen and recovered 69 rustled cows. 16 suspects were also arrested. Fatalities split across 6 events."
olmo2:7b,NIG16920,E,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.94,Military Forces of Nigeria (2015-2023),"On 1 May 2020, Nigerian Armed Forces launched artillery bombardments on Boko Haram/IS positions in the Timbuktu triangle, around Alagarno Forest, in Biu LGA (Borno) on two consecutive days. 78 BH/IS fighters were killed. Fatalities split between 2 events."
